Name;Coded Text
Infer;o maybe I mean, thatís the thing, you just have to draw a road, because all of them should have traffic lights
Infer;so basically 
Infer;So I mean 
Infer;so maybe 
Infer;so that is I mean the easiest I guess
Infer;so then you have an intersection 
Infer;so there is no undo
Infer;so we can see what we 
Infer;so we have 
Infer;use the road symbol and also draw intersections like this then of course we would need to allow him to draw traffic light symbols in addition to that
Inform; also we have it on the laptop screen
Inform; am trying to remember how thatís in real traffic
Inform; because basically I mean, you could basically finish the 
Inform; because with the difficulties in the offset itís a bit problematic to draw this
Inform;Also before we draw again so first I can right now try to save the image
Inform;Another question is: Which way the user can put a car onto the lane, as then there might be different starting points where cars can
Inform;at the start of the road you can create new cars or define the number of cars, whether they want to, changing it during the simulation
Inform;because for some reason I thought that by clicking the select button and selecting a part I would be able to move this selected part to some other place in the
Inform;because I am not sure whether 
Inform;because I have basically forgot what was written 
Inform;because then it would be interesting to have like roads with the turning lanes and stuff and see how that affects the flow
Inform;because then you can have a green wave for example
Inform;because there is quite a lot of information we have to present somehow
Inform;because we need a reference point.
Inform;but I think we need for, do we need this for one intersection
Inform;But that, yeah, I mean, thatís the thing, they will always work in pairs, it doesnít matter if it is 3 or 1, that have a car, just that itís, I mean north and south, or up and down
Inform;erhaps we have somewhat, five seconds orange, 30 seconds green
Inform;from other intersections
Inform;I am thinking maybe we should have that in,
Inform;I donít know, 10 cars per minute, or whatever way you want to define it then itís actually in this, in this certain interval it just produces new cars and shows new cars crossing the traffic lights, something like this
Inform;I guess a common, atleast here in Sweden is that the main road is always green if it doesnít detect anything coming from the crossing roads so the big road is always green but when thereís cars coming in from left or right it detects that and then it sets the main road to red so that they can join
Inform;I guess we should have a play button for the simulation and when you hit that one, it starts with the one that is marked
Inform;I mean if  you should be able to create like green waves and stuff.
Inform;I mean it would be more fun to have turning
Inform;I mean must still identify it as an intersection 
Inform;I mean so every start of a road that has just starting is, I guess an entry point then and then you can set it on these, so here
Inform;I think I read it somewhere, letís just assume that it was written somewhere
Inform;I think I would actually, like something like this that you can put some points on this and I donít know, a car spawner or whatever and say click on it and the you say another one, another one, another one so that the user can basically decide, where to put it and create as many cars as he likes to
Inform;I think perhaps we can 
Inform;I think the more interesting and the more challenging part is behavior of the traffic lights
Inform;I would like this to be an intersection automatically
Inform;It depends on how we want the users to interact with,
Inform;Letís see, combinations of individual signals should not be
Inform;maybe itís enough to set those
Inform;maybe we have a delay where nothing happens and then it just goes through the flow here and when that one is done it jumps to the up and down again, because as you said, up and down and left and right will be the same, right?
Inform;mean depending on how it works, yeah, exactly, so do we have to prevent them to be both, they shouldnít be green at the same time, thatís an obvious one, but could they be orange at the same time but in different phases, one before it turns red and one before it turns green.
Inform;mean the traffic lights look good now, I think
Inform;mean what you could do is just control how long each of them are green and then the other one is gone be red automatically so then you can say ok this one is going to be green for, I donít know, whatís normal, but 20 seconds and this one is going to be green for 30 seconds and then they just go back and forth
Inform;mean, this one turning red, that one that we were talking about, could trigger the flow in this one
Inform;o maybe it should be, only enters at end of roads somewhere
Inform;Ok itís a bad idea to arrange it according to the direction of the lane
Inform;ok you mean to achieve the green
Inform;Ok, so we do not have like a circle or like a closed system of streets but
